자원명,관리기관구분,시도,군구,경도,위도
까치아파트옆 노상주차장,지방자치단체,경상남도,창원시,128.6584473,35.24108373
깡통골목 위,지방자치단체,경상남도,창원시,128.5598412,35.1888104
꽃내중학교,교육청,경상남도,남해군,128.0362864,34.80993573
꽃동산 주차장,지방자치단체,경상남도,창원시,128.6435296,35.24258248
꽃뫼환승,지방자치단체,경기도,수원시,126.986293,37.2850047
꿈나무도서관,지방자치단체,경기도,양주시,126.9869307,37.79236551
꿈누리유치원,교육청,경기도,수원시,127.0707723,37.29046044
꿈동산 어린이공원 앞 주차장,지방자치단체,경상남도,창원시,128.6549684,35.24833785
끝동공영주차장,지방자치단체,대구광역시,수성구,128.618714,35.83225234
나곡초등학교,교육청,경기도,용인시,127.1189348,37.25377554
나곡해수욕장 공영주차장,지방자치단체,경상북도,울진군,129.3703728,37.12637801
나교리 주차장,지방자치단체,충청남도,서천군,126.8365296,36.10467717
나궁리 주차장,지방자치단체,충청남도,서천군,126.7801083,36.1680552
나눔 기타,지방자치단체,경기도,시흥시,126.7271088,37.3486016
나눔 제10호,지방자치단체,경기도,시흥시,126.7531686,37.3573228
나눔 제11호,지방자치단체,경기도,시흥시,126.7412513,37.3539013
나눔 제12호,지방자치단체,경기도,시흥시,126.846284,37.3758127
나눔 제13호,지방자치단체,경기도,시흥시,126.8572641,37.3845831
나눔 제14호,지방자치단체,경기도,시흥시,126.855531,37.3825162
나눔 제15호,지방자치단체,경기도,시흥시,126.799726,37.39879319
나눔 제16호,지방자치단체,경기도,시흥시,126.8104415,37.3691282
나눔 제17호,지방자치단체,경기도,시흥시,126.7738202,37.4039525
나눔 제18호,지방자치단체,경기도,시흥시,126.7742002,37.4027464
나눔 제1호,지방자치단체,경기도,시흥시,126.8011316,37.3811595
나눔 제2호,지방자치단체,경기도,시흥시,126.8025621,37.3820904
나눔 제32호,지방자치단체,경기도,시흥시,126.8104415,37.3691282
나눔 제37호,지방자치단체,경기도,시흥시,126.7884546,37.447229
나눔 제3호,지방자치단체,경기도,시흥시,126.7398217,37.3537538
나눔 제42호,지방자치단체,경기도,시흥시,126.7917512,37.45043269
나눔 제43호,지방자치단체,경기도,시흥시,126.7942177,37.4273342
나눔 제44호,지방자치단체,경기도,시흥시,126.7931658,37.42857
나눔 제47호,지방자치단체,경기도,시흥시,126.6897088,37.342226
나눔 제4호,지방자치단체,경기도,시흥시,126.7447315,37.3519327
나눔 제5호,지방자치단체,경기도,시흥시,126.757633,37.3427029
나눔 제6호,지방자치단체,경기도,시흥시,126.7460275,37.3313805
나눔 제7호,지방자치단체,경기도,시흥시,126.7076426,37.3298866
나눔 제8호,지방자치단체,경기도,시흥시,126.8533962,37.3944346
나눔 제9호,지방자치단체,경기도,시흥시,126.7445216,37.3520528
나눔주차장,지방자치단체,경기도,성남시,127.1052895,37.4542252
나눔주차장,지방자치단체,경기도,성남시,127.1275763,37.4673518
나눔주차장,지방자치단체,경기도,성남시,127.1310329,37.4547777
나눔주차장,지방자치단체,경기도,성남시,127.1314278,37.454841
나눔주차장,지방자치단체,경기도,성남시,127.1319657,37.4202477
나눔주차장,지방자치단체,경기도,성남시,127.1542819,37.44196322
나눔주차장,지방자치단체,경기도,성남시,127.1633781,37.4344821
나눔주차장,지방자치단체,경기도,성남시,127.164397,37.4343028
나눔주차장,지방자치단체,경기도,성남시,127.1658258,37.43895523
나눔주차장,지방자치단체,경기도,성남시,127.1736537,37.42325505
나눔주차장,지방자치단체,경기도,성남시,127.1741053,37.42225174
나눔주차장,지방자치단체,경기도,성남시,127.175167,37.42376009
나눔주차장,지방자치단체,경기도,성남시,127.1752876,37.42311767
나눔초등학교,교육청,경기도,안양시,126.9755501,37.39057608
나라태권도 체육관 인근 마을공동주차장,지방자치단체,경상북도,안동시,128.7136882,36.5710445
나래정육점 옆,지방자치단체,강원도,양구군,127.9905417,38.1043583
나래초등학교,교육청,경기도,이천시,127.5856264,37.16746027
나래초등학교,교육청,세종특별자치시,-,127.246136,36.508826
나루,지방자치단체,경기도,화성시,127.0738631,37.19329243
나룰도서관 부설주차장,지방자치단체,경기도,하남시,127.2084378,37.55337669
나림마을 주차장,지방자치단체,경상남도,의령군,128.3865077,35.3826022
나사함발달장애인복지관,지방자치단체,부산광역시,남구,129.089037,35.141429
나산실용예술중학교,교육청,전라남도,함평군,126.602981,35.1167307
나산초등학교,교육청,경기도,용인시,127.1093855,37.25038412
나산초등학교,교육청,경상북도,경주시,129.4699776,35.69770111
나산초등학교,교육청,전라남도,함평군,126.60634,35.1163541
나성유치원,교육청,세종특별자치시,-,127.264677,36.489945
나성중학교,교육청,세종특별자치시,-,127.263877,36.4910822
나운동 금정주택옆 공영주차장,지방자치단체,전라북도,군산시,126.700456,35.967775
나운동 나운초교 뒤 공영주차장,지방자치단체,전라북도,군산시,126.691861,35.973287
나운동 동산시장 공영주차장,지방자치단체,전라북도,군산시,126.698417,35.969068
나운동 명화학교 옆 공영주차장,지방자치단체,전라북도,군산시,126.691174,35.965249
나운동 신일아파트앞 공영주차장,지방자치단체,전라북도,군산시,126.697969,35.959177
나운동 은파유원지 1주차장,지방자치단체,전라북도,군산시,126.689535,35.955741
나운동 은파유원지 2주차장,지방자치단체,전라북도,군산시,126.69143,35.953094
나원초등학교,교육청,경상북도,경주시,129.2032803,35.87020259
나주공공도서관 주차장,교육청,전라남도,나주시,126.716572,35.0289426
나주문평중학교,교육청,전라남도,나주시,126.610759,35.0362375
나주봉황중학교,교육청,전라남도,나주시,126.778041,34.9544283
나주북초등학교,교육청,전라남도,나주시,126.727127,35.0477604
나주상업고등학교,교육청,전라남도,나주시,126.722456,35.0418548
나주세무서,중앙행정기관,전라남도,나주시,126.7137152,35.0236327
나주초등학교,교육청,전라남도,나주시,126.7189413,35.02780383
나진초등학교,교육청,전라남도,여수시,127.612354,34.7087321
낙동 삼거리식당 옆,지방자치단체,경상북도,상주시,128.2996215,36.3605704
낙동강레일파크,지방자치단체,경상남도,김해시,128.8198291,35.3734458
낙동강유역환경청,중앙행정기관,경상남도,창원시,128.6900667,35.23427063
낙동동부초등학교,교육청,경상북도,상주시,128.3009438,36.3652973
낙동새마을금고 옆,지방자치단체,경상북도,상주시,128.2475,36.3746864
낙동중학교,교육청,경상북도,상주시,128.3009412,36.36537535
낙동중학교,교육청,부산광역시,강서구,128.9662764,35.21643385
낙동초등학교,교육청,경상북도,상주시,128.2478917,36.37644467
낙동초등학교,교육청,부산광역시,사하구,128.972348,35.10548221
낙민초등학교,교육청,부산광역시,동래구,129.088343,35.19942578
낙산 C지구 주차장,지방자치단체,강원도,양양군,128.6367813,38.1126665
낙산송이공원 주차장,지방자치단체,강원도,양양군,128.6316111,38.1197067
낙산연어공원 주차장,지방자치단체,강원도,양양군,128.636266,38.1114872
낙서초등학교,교육청,경상남도,의령군,128.4138517,35.48174334
낙서초등학교,교육청,경상북도,상주시,128.02065,36.40719727
낙성초등학교,교육청,전라남도,보성군,127.314796,34.8763048
낙양동 쌈지공영,지방자치단체,경상북도,상주시,128.1531733,36.41072513
낙운중학교,교육청,경상북도,상주시,128.2530344,36.37638002
낙원노외,지방자치단체,강원도,춘천시,127.725378,37.87922851
낙원문화공원,지방자치단체,강원도,춘천시,127.7235371,37.8773841
낙원사거리~보건소,지방자치단체,경상남도,함양군,127.7295269,35.51880625
낙원아파트앞(제2터널) 주차장,지방자치단체,강원도,화천군,127.708988,38.103877
낙원중학교,교육청,경기도,성남시,127.0961776,37.39919048
낙화담,지방자치단체,경상북도,칠곡군,128.4897902,35.9704134
난곡초,교육청,서울특별시,관악구,126.9163416,37.4691282
난장,지방자치단체,경기도,부천시,126.7487454,37.51294265
난향초,교육청,서울특별시,관악구,126.9183368,37.46282189
남가좌2동 제1공영주차장,지방자치단체,서울특별시,서대문구,126.9217979,37.57701887
남가좌2동 제2공영주차장(1층),지방자치단체,서울특별시,서대문구,126.9229512,37.5831553
남강초등학교,교육청,경상남도,진주시,128.1097162,35.18377511
남경아파트진입로,지방자치단체,경상남도,함안군,128.4102088,35.2792159
남경지구 제1공영주차장,지방자치단체,대전광역시,대덕구,127.43183,36.443493
남계우수저류시설,지방자치단체,전라북도,순창군,127.1475344,35.3725854
남곡초등학교,교육청,경기도,용인시,127.1748328,37.15783665
남교공영주차장,지방자치단체,전라남도,목포시,126.3805456,34.79412089
남구 국민체육센터,지방자치단체,울산광역시,남구,129.3379687,35.5228416
남구 실내빙상장,지방자치단체,부산광역시,남구,129.1100779,35.10415758
남구국민체육센터,지방자치단체,부산광역시,남구,129.108372,35.103648
남구노인복지관,지방자치단체,부산광역시,남구,129.093235,35.136246
남구장애인복지관,지방자치단체,부산광역시,남구,129.099166,35.129323
남구청,지방자치단체,대구광역시,남구,128.5975989,35.84594995
남구청,지방자치단체,부산광역시,남구,129.084019,35.136417
남노송동 주차장(기린대로변),지방자치단체,전라북도,전주시,127.1535992,35.82044324
남노송동(병무청 맞은편),지방자치단체,전라북도,전주시,127.1548757,35.82131402
남다리하상,지방자치단체,충청북도,보은군,127.719558,36.481123
남당리 마을 공용 주차장,지방자치단체,충청남도,서천군,126.6184718,36.17295414
남대구등기소앞 공영주차장,지방자치단체,대구광역시,남구,128.5752869,35.83966034
남대구세무서,중앙행정기관,대구광역시,남구,128.5635847,35.83961882
남대구세무서,지방자치단체,대구광역시,남구,128.5635847,35.83961882
남대구초등학교,교육청,대구광역시,남구,128.5864801,35.8535697
남대문 시장,지방자치단체,서울특별시,중구,126.9765504,37.55973576
남대문 초입,지방자치단체,서울특별시,중구,126.9758,37.55914
남대전고등학교,교육청,대전광역시,중구,127.4276136,36.31090869
남대천둔치 공영주차장강릉교아래시립의료원앞,지방자치단체,강원도,강릉시,128.8883153,37.7486957
남대천변 공영주차장,지방자치단체,경상북도,울진군,129.4028235,36.98885928
남대천변 우안,지방자치단체,전라북도,무주군,127.654255,36.004363
남대천숯불갈비 옆,지방자치단체,전라북도,무주군,127.65423,36.002371
남도여자중학교,교육청,부산광역시,영도구,129.0455444,35.08706768
남동리 마을회관 옆,지방자치단체,전라남도,장흥군,126.8992474,34.67872309
남면 행정복지센터,지방자치단체,경기도,양주시,126.9768945,37.89761341
남면농협 앞 주차장,지방자치단체,강원도,정선군,128.739793,37.2667556
